Sum_PASSENGERS,AIRLINE_ID,CARRIER_NAME,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,ORIGIN_COUNTRY,ORIGIN_COUNTRY_NAME,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,DEST_COUNTRY,DEST_COUNTRY_NAME,YEAR,MONTH
3870,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2012,9
2575,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2012,10
2934,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2012,11
3500,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2012,12
3853,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2013,1
3064,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2013,2
3606,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2013,3
3667,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2013,4
4037,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2013,5
4018,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2013,6
4084,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2013,7
5036,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2013,8
3972,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2013,9
2971,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2013,10
3402,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2013,11
4582,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2013,12
4737,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2014,1
3925,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2014,2
4551,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2014,3
5134,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2014,4
5450,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2014,5
4522,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2014,6
5267,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2014,7
6596,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2014,8
4045,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2014,9
2934,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2014,10
3279,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2014,11
4330,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2014,12
5443,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2015,1
4186,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2015,2
5164,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2015,3
5569,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2015,4
6684,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2015,5
6218,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2015,6
6792,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2015,7
7170,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2015,8
5965,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2015,9
4662,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2015,10
4221,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2015,11
4941,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2015,12
5653,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2016,1
5146,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2016,2
5891,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2016,3
6720,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2016,4
6486,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2016,5
6067,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2016,6
6539,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2016,7
9004,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2016,8
7073,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2016,9
5560,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2016,10
5662,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2016,11
6652,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2016,12
7809,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2017,1
7648,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2017,2
8328,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2017,3
8310,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2017,4
8555,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2017,5
8073,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2017,6
8288,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2017,7
8160,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2017,8
7449,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2017,9
6358,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2017,10
6152,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2017,11
6984,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2017,12
7414,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2018,1
7273,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2018,2
8678,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2018,3
8293,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2018,4
8495,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2018,5
6713,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2018,6
8455,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2018,7
8158,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2018,8
6729,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2018,9
5598,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2018,10
6867,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2018,11
6325,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2018,12
7870,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2019,1
7308,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2019,2
7693,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2019,3
7448,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2019,4
8716,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2019,5
7953,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2019,6
7872,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2019,7
8316,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2019,8
6083,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2019,9
4961,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2019,10
5154,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2019,11
5842,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2019,12
7599,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2020,1
7141,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2020,2
5330,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2020,3
313,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2020,5
1836,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2020,6
3671,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2020,7
2826,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2020,8
1389,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2020,9
841,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,EWR,"Newark, NJ",NJ,New Jersey,US,United States,2020,10
1371,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2011,3
1548,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2011,4
1721,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2011,5
1626,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2011,6
1797,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2011,7
1229,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2011,8
1013,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2011,9
492,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2011,10
730,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2011,11
697,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2011,12
1644,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2012,1
753,19533,National Aviation Company of India Limited d/b/a Air India,BOM,"Mumbai, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2012,2
